event_id_no_cnty	event_date	event_type	sub_event_type	actor1	assoc_actor_1	actor2	assoc_actor_2	region	country	admin1	admin2	admin3	location	latitude	longitude	source	notes	fatalities
40126	10 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Luhansk	Severodonetsk		Severodonetsk	48.9467	38.4914	UA:Pershiy	On 10 August 2020, people protested in Severodonetsk, Luhansk, demanding that the 2020 local elections be held in Donbas. Previously, the Central Electoral Commission cancelled the elections due to security concerns. [size=no report]	0
40142	09 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Zakarpattia	Mukacheve		Rakoshyno	48.4652	22.596	24 Channel	On 9 August 2020, people blocked a road near Rakoshyno, Zakarpattia, in protest against the construction of a waste processing plant in the area. [size=no report]	0
40135	09 August 2020	Strategic developments	Disrupted weapons use	Police Forces of Ukraine (2019-)		Unidentified Armed Group (Ukraine)		Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Sprotyv; 24 Channel	Defusal: On 9 August 2020, the police defused an IED planted near an office of the Opposition Platform - For Life party in Kiev-Pecherskyi.	0
40241	09 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Lviv	Lviv Municipality		Lviv	49.8407	24.0305	Lvivskyi Portal	On 9 August 2020, several dozen people protested in Lviv demanding that the authorities create a shelter for stray animals in the city. [size=several dozen]	0
40130	09 August 2020	Protests	Peaceful protest	Protesters (Belarus)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Segodnya	On 9 August 2020, hundreds of citizens of Belarus demonstrated outside the Embassy in Belarus in Kiev-Shevchenkivskyi complaining that they did not get a chance to vote and against the preliminary results of the presidential election in which Lukashenko was announced to have received 80% of the votes. [size=hundreds]	0
40242	07 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Dnipropetrovsk	Dnipro		Dnipro	48.4593	35.0386	11 TV	On 7 August 2020, people protested outside the regional state administration in Dnipro demanding the cancellation of the permit for uranium mining in the region. [size=no report]	0
40083	07 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Donetsk	Pershotravnevy		Manhush	47.0558	37.3107	National Corps	On 7 August 2020, members of National Corps and local residents protested in Manhush, Donetsk, demanding the repair of roads. [size=no report]	0
40070	06 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Donetsk	Snizhne Municipality		Snizhne	48.0299	38.7662	Sputnik News Service	On 6 August 2020, about 50 people gathered near Snizhne, Donetsk, to mourn the death of Russian correspondents who were killed during clashes in 2014 and condemn the Ukrainian military offensive against the separatist-held territories. [size=about 50]	0
40243	06 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Labour Group (Ukraine)			Europe	Ukraine	Kharkiv	Kharkiv		Kharkiv	49.9808	36.2527	StatusQuo	On 6 August 2020, workers of a local plant protested in Kharkiv demanding that their wage arrears be cleared. [size=no report]	0
40085	06 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Stop Corruption			Europe	Ukraine	Vinnytsia	Vinnytsia		Vinnytsia	49.2296	28.4659	Stop Corruption	On 6 August 2020, members of Stop Corruption protested in Vinnytsia against corruption, illegal construction and demanding resignation of the first deputy prosecutor of the region over abuse of power allegations. [size=no report]	0
40081	06 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Ivano-Frankivsk	Bohorodchany		Hlybivka	48.7951	24.4525	24 Channel	On 6 August 2020, about 100 people blocked a road in Hlybivka, Ivano-Frankivsk, demanding its repair. [size=about 100]	0
40086	05 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	Stop Corruption			Europe	Ukraine	Kiev City	Kiev		Kiev-Pecherskyi	50.427	30.5454	Stop Corruption	On 5 August 2020, members of Stop Corruption protested outside the Cabinet of Ministers in Kiev-Pecherskyi demanding reaction to the two private Russian tug boats providing services in the Ukrainian port and demanding protection of the state tug services. [size=no report]	0
40080	05 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Ivano-Frankivsk	Ivano-Frankivsk Municipality		Ivano-Frankivsk	48.9215	24.7097	24 Channel	On 5 August 2020, about 100 people protested in Ivano-Frankivsk against the possible closure of gyms due to the increase in coronavirus cases. [size=about 100]	0
40075	05 August 2020	Strategic developments	Disrupted weapons use	Police Forces of Ukraine (2019-) Security Service of Ukraine		Unidentified Armed Group (Ukraine)		Europe	Ukraine	Donetsk	Marynsky		Marinka	47.9425	37.505	Liveuamap; Security Services of Ukraine	Weapons seizure: Around 5 August 2020 (as reported), the Security Service of Ukraine found and seized a cache of weapons near Marinka, Donetsk, consisting of 5kg TNT, 3kg of plastic explosives, over 30 grenades, four mines, a rifle and over 1000 cartridges.	0
40084	04 August 2020	Protests	Peaceful protest	Protesters (Ukraine)	National Corps Party			Europe	Ukraine	Odessa	Odessa Municipality		Odessa	46.4639	30.7386	National Corps	On 4 August 2020, members of National Corps protested in Odessa against the illegal construction. [size=no report]	0
40077	04 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Focus; Segodnya	On 4 August 2020, dozens of people protested in Kiev-Shevchenkivskyi against the 5G network, claiming it has negative impact on health. [size=dozens]	0
40082	03 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev-Shevchenkivskyi	50.4646	30.4655	Center for Civil Liberties	On 3 August 2020, people protested in Kiev-Shevchenkivskyi demanding the release of Ukrainian political prisoners held in Russia. [size=no report]	0
40076	03 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Ternopil	Ternopil		Ternopil	49.5559	25.6056	Segodnya; 24 Channel; Novoye Vremya Ukraine	On 3 August 2020, people protested in Ternopil demanding that trains transiting through the city make a stop there. The railway company cancelled the stop due to high number of new coronavirus cases in the city. [size=no report]	0
40079	01 August 2020	Strategic developments	Looting/property destruction	Unidentified Armed Group (Ukraine)		Civilians (Ukraine)	Government of Ukraine (2019-)	Europe	Ukraine	Kiev City	Kiev		Kiev-Desnianskyi	50.5097	30.6717	Focus; 24 Channel	Property destruction: On 1 August 2020, an unidentified individual destroyed an entry-exit checkpoint to an island in Kiev-Desnianskyi, installed by the city administration. He claimed to the police that he considers it to be illegal to limit people's access to this territory.	0
40068	01 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kiev City	Kiev		Kiev	50.4496	30.5224	UA:Pershiy	On 1 August 2020, people staged a protest in Kiev in support of democracy and human rights in Belarus ahead of the presidential election. [size=no report]	0
40067	01 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Kherson	Kalanchak		Kalanchak	46.2562	33.2907	UA:Pershiy	On 1 August 2020, people held a car procession in the area of Kalanchak, Kherson, in support of unity between Ukraine and Crimea. [size=no report]	0
40016	01 August 2020	Protests	Peaceful protest	Protesters (Ukraine)				Europe	Ukraine	Sumy	Sumy		Sumy	50.9216	34.8003	Focus	On 1 August 2020, people protested in Sumy demanding action against a group of teenagers suspected of stealing and rape. [size=no report]	0
